,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Nazwa,Cena kupiona,Cena zaoferowana,Link,offer_id,Stan:,Kupione,Model,Producent:,Cena
112,112,112,112,112,112,112,    GTX 1060  X 6GB,Brak,1100,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-geforce-gtx-1060-gaming-x-6gb-i7812832544.html,7812832544,Używany,0,GTX1060,MSI,1100
113,113,113,113,113,113,113,  RTX 2060 VENTUS  6G,Brak,1729,https://archiwum.allegro.pl//oferta/msi-geforce-rtx-2060-ventus-oc-6g-i7809534247.html,7809534247,Nowy,0,RTX2060,MSI,1729
114,114,114,114,114,114,114, Geforce GTX 1070 8GB GW 5L,Brak,1199,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx-1070-8gb-gw-5l-i7762383416.html,7762383416,Nowy,0,GTX1070,Zotac,1199
115,115,115,115,115,115,115,    GTX 1060 OEM IDEAŁ,Brak,495,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-geforce-gtx-1060-oem-ideal-i7766104824.html,7766104824,Używany,0,GTX1060,ASUS,495
116,116,116,116,116,116,116,  GTX 1060 ARMOR V1 6GB 192BIT,Brak,1359,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1060-armor-ocv1-6gb-192bit-i7676342463.html,7676342463,Nowy,0,GTX1060,MSI,1359
117,117,117,117,117,117,117,   GTX 970 od   4GB,Brak,500,https://archiwum.allegro.pl//oferta/karta-graficzna-geforce-gtx-970-od-msi-gaming-4gb-i7810325731.html,7810325731,Używany,0,GTX970,MSI,500
118,118,118,118,118,118,118,   RTX 2080 8GB SUPER JETSTREAM,Brak,3899,https://archiwum.allegro.pl//oferta/karta-palit-geforce-rtx-2080-8gb-super-jetstream-i7631368698.html,7631368698,Nowy,0,RTX2080,Palit,3899
119,119,119,119,119,119,119,  GTX 1050 Ti  4G BOX OKAZJA,450,450,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1050-ti-oc-4g-box-okazja-i7806609566.html,7806609566,Używany,1,GTX1050ti,Gigabyte,450
120,120,120,120,120,120,120, GTX 1060 3GB BOX jak GTX 980,Brak,550,https://archiwum.allegro.pl//oferta/asus-gtx-1060-3gb-box-jak-gtx-980-i7803544713.html,7803544713,Używany,0,GTX1060,ASUS,550
121,121,121,121,121,121,121, RX 470 4GB DR5 256Bit Mining LED,Brak,430,https://archiwum.allegro.pl//oferta/asus-rx-470-4gb-dr5-256bit-mining-led-i7800643212.html,7800643212,Nowy,0,RX470,Asus,430
122,122,122,122,122,122,122,    RTX 2070 ROG  ,Brak,3160,https://archiwum.allegro.pl//oferta/asus-karta-graficzna-geforce-rtx-2070-rog-strix-oc-i7776189969.html,7776189969,Nowy,0,RTX2070,Asus,3160
123,123,123,123,123,123,123,  GTX 1060 ARMOR V1 6GB 192BIT DVI/2HD,Brak,1354,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1060-armor-ocv1-6gb-192bit-dvi-2hd-i7776188293.html,7776188293,Nowy,0,GTX1060,MSI,1354
124,124,124,124,124,124,124, GTX 1070 JetStream 8GB gwarancja 3 lata BCM,1083,1083,https://archiwum.allegro.pl//oferta/palit-gtx-1070-jetstream-8gb-gwarancja-3-lata-bcm-i7798588713.html,7798588713,Używany,1,GTX1070,Palit,1083
125,125,125,125,125,125,125,  GTX 1070 ROG 8GB GDDR5 (256 bit),Brak,2697,https://archiwum.allegro.pl//oferta/asus-geforce-gtx-1070-rog-8gb-gddr5-256-bit-i7568803503.html,7568803503,Nowy,0,GTX1070,Asus,2697
126,126,126,126,126,126,126,    GTX 1060  3G,Brak,525,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-geforce-gtx-1060-gaming-3g-i7790069994.html,7790069994,Używany,0,GTX1060,Asus,525
127,127,127,127,127,127,127, GTX 1080  8GB @ IDEAŁ @ NIGDY NIE KOPAŁA,Brak,1809,https://archiwum.allegro.pl//oferta/asus-gtx-1080-strix-8gb-ideal-nigdy-nie-kopala-i7792174734.html,7792174734,Używany,0,GTX1080,ASUS,1809
128,128,128,128,128,128,128, GTX 970  OKAZJA,Brak,619,https://archiwum.allegro.pl//oferta/asus-gtx-970-strix-okazja-i7810104831.html,7810104831,Używany,0,GTX970,Asus,619
129,129,129,129,129,129,129, Geforce GTX 970 SSC   Gwarancja,Brak,599,https://archiwum.allegro.pl//oferta/evga-geforce-gtx-970-ssc-karta-graficzna-gwarancja-i7792172781.html,7792172781,Używany,0,GTX970,EVGA,599
130,130,130,130,130,130,130,Pakiet 6  XONAR INTEL G.skill DDR4 MSI GTX 980,1254,1254,https://archiwum.allegro.pl//oferta/pakiet-6-asus-xonar-intel-g-skill-ddr4-msi-gtx-980-i7792171272.html,7792171272,,1,GTX980,ASUS,1254
131,131,131,131,131,131,131, RX 570  4GB  256 bit ,Brak,489,https://archiwum.allegro.pl//oferta/sapphire-rx-570-oc-4gb-pulse-256-bit-radeon-i7798500750.html,7798500750,Używany,0,RX570,Sapphire,489
132,132,132,132,132,132,132,  GTX 1060 6GB Gwarancja do 2020.06,730,730,https://archiwum.allegro.pl//oferta/gainward-geforce-gtx-1060-6gb-gwarancja-do-2020-06-i7798481772.html,7798481772,Używany,1,GTX1060,Gainward,730
133,133,133,133,133,133,133,    RX 480 Nitro+ 4GB,Brak,799,https://archiwum.allegro.pl//oferta/karta-graficzna-sapphire-radeon-rx-480-nitro-4gb-i7792093192.html,7792093192,Używany,0,RX480,Sapphire,799
134,134,134,134,134,134,134, DUAL RX580 4GB ,Brak,499,https://archiwum.allegro.pl//oferta/asus-dual-rx580-4gb-oc-i7812325184.html,7812325184,Używany,0,RX580,ASUS,499
135,135,135,135,135,135,135,  GTX 1050 Ti 4GT  4GB GDDR5 (128 Bit),Brak,510,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1050-ti-4gt-oc-4gb-gddr5-128-bit-i7776280624.html,7776280624,Używany,0,GTX1050ti,MSI,510
136,136,136,136,136,136,136,   NV 8GB GTX1080  X,Brak,2799,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-nv-8gb-gtx1080-gaming-x-i7809441943.html,7809441943,Nowy,0,GTX1080,MSI,2799
137,137,137,137,137,137,137,  GTX1060  6GB 192bit DP HDMI DVI,Brak,849,https://archiwum.allegro.pl//oferta/nvidia-geforce-gtx1060-asus-6gb-192bit-dp-hdmi-dvi-i7756503050.html,7756503050,Używany,0,GTX1060,Asus,849
138,138,138,138,138,138,138,    RTX 2070  Z 8GB,Brak,3167,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-geforce-rtx-2070-gaming-z-8gb-i7707747993.html,7707747993,Nowy,0,RTX2070,MSI,3167
139,139,139,139,139,139,139, GTX1070 MINI GWARANCJA,918,918,https://archiwum.allegro.pl//oferta/zotac-gtx1070-mini-gwarancja-i7806374722.html,7806374722,Używany,1,GTX1070,ZOTAC,918
140,140,140,140,140,140,140,   RX470 4GB  256bit od 1ZŁ BCM ,415,415,https://archiwum.allegro.pl//oferta/asus-strix-gaming-rx470-4gb-oc-256bit-od-1zl-bcm-i7806387410.html,7806387410,Używany,1,RX470,Asus,415
141,141,141,141,141,141,141,NOWA   RX 570  4GB GDDR5 Expedition GW,Brak,579,https://archiwum.allegro.pl//oferta/nowa-asus-radeon-rx-570-oc-4gb-gddr5-expedition-gw-i7810830710.html,7810830710,Nowy,0,RX570,ASUS,579
142,142,142,142,142,142,142," RX580 8GB, Armor , F-vat",621,621,https://archiwum.allegro.pl//oferta/radeon-rx580-8gb-armor-msi-f-vat-i7798316387.html,7798316387,Używany,1,RX580,MSI,621
143,143,143,143,143,143,143,  GTX 1060 6GB,Brak,730,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1060-6gb-i7788130014.html,7788130014,Używany,0,GTX1060,Palit,730
144,144,144,144,144,144,144,  GTX 970 4GB BCM,515,515,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-970-4gb-bcm-i7797803621.html,7797803621,Używany,1,GTX970,Gigabyte,515
145,145,145,145,145,145,145,  GTX 1060 6GB GDDR5 NIE Z KOPARKI,Brak,740,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1060-6gb-gddr5-nie-z-koparki-i7807465696.html,7807465696,Używany,0,GTX1060,Palit,740
146,146,146,146,146,146,146,UNIKAT  GTX 1060 6GB ITX GWARANCJA 2020r.,Brak,870,https://archiwum.allegro.pl//oferta/unikat-gigabyte-gtx-1060-6gb-itx-gwarancja-2020r-i7612588377.html,7612588377,Używany,0,GTX1060,Gigabyte,870
147,147,147,147,147,147,147, GTX 1060 Dual  3GB,Brak,550,https://archiwum.allegro.pl//oferta/asus-gtx-1060-dual-oc-3gb-i7809252364.html,7809252364,Używany,0,GTX1060,Asus,550
148,148,148,148,148,148,148,    RX580 8gb 8g GAMIN,Brak,850,https://archiwum.allegro.pl//oferta/karta-graficzna-gigabyte-radeon-rx580-8gb-8g-gamin-i7810236881.html,7810236881,Nowy,0,RX580,GIGABYTE,850
149,149,149,149,149,149,149, RX VEGA 64,1399,1399,https://archiwum.allegro.pl//oferta/sapphire-rx-vega-64-i7803562373.html,7803562373,Używany,1,RXvega64,Sapphire,1399
150,150,150,150,150,150,150,  GTX1080   8GB GDDR5X,Brak,1800,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx1080-windforce-oc-8gb-gddr5x-i7778339249.html,7778339249,Używany,0,GTX1080,Gigabyte,1800
151,151,151,151,151,151,151,   RTX 2070 ROG  O8G  8GB,Brak,3478,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-rtx-2070-rog-strix-o8g-oc-8gb-i7648649139.html,7648649139,Nowy,0,RTX2070,Asus,3478
152,152,152,152,152,152,152,   RTX 2070 ROG  O8G  8GB,Brak,3478,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-rtx-2070-rog-strix-o8g-oc-8gb-i7645365929.html,7645365929,Nowy,0,RTX2070,Asus,3478
153,153,153,153,153,153,153,  RTX 2080   8GB,Brak,2589,https://archiwum.allegro.pl//oferta/gigabyte-geforce-rtx-2080-windforce-oc-8gb-i7804062517.html,7804062517,Nowy,0,RTX2080,Gigabyte,2589
154,154,154,154,154,154,154,  GTX 1080 Ti Poseidon 11GB,2949,2949,https://archiwum.allegro.pl//oferta/asus-geforce-gtx-1080-ti-poseidon-11gb-i7812222075.html,7812222075,Używany,1,GTX1080ti,ASUS,2949
155,155,155,155,155,155,155,  RX470  4GB / Kraków,Brak,419,https://archiwum.allegro.pl//oferta/sapphire-radeon-rx470-oc-4gb-krakow-i7810455757.html,7810455757,Używany,0,RX470,SAPPHIRE,419
156,156,156,156,156,156,156,"  GTX 1060 ARMOR 6GD5X , 6GB GDDR5X",Brak,1293,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1060-armor-6gd5x-oc-6gb-gddr5x-i7811465856.html,7811465856,Nowy,0,GTX1060,MSI,1293
157,157,157,157,157,157,157,"  RTX 2070, 8GB GDDR6, 3x DP, HDMI",Brak,2608,https://archiwum.allegro.pl//oferta/gainward-geforce-rtx-2070-8gb-gddr6-3x-dp-hdmi-i7811453952.html,7811453952,Nowy,0,RTX2070,Gainward,2608
158,158,158,158,158,158,158,"  RTX 2080 Dual, 8GB GDDR6",Brak,3556,https://archiwum.allegro.pl//oferta/palit-geforce-rtx-2080-dual-8gb-gddr6-i7811453073.html,7811453073,Nowy,0,RTX2080,PALIT,3556
159,159,159,159,159,159,159,  GTX 1070 Ti  8GB GDDR5 BCM,1279,1279,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1070-ti-gaming-8gb-gddr5-bcm-i7801255417.html,7801255417,Używany,1,GTX1070ti,MSI,1279
160,160,160,160,160,160,160,  RX 480 Armour 8GB GDDR5 - GW do 03.2020,679,679,https://archiwum.allegro.pl//oferta/msi-radeon-rx-480-armour-8gb-gddr5-gw-do-03-2020-i7797995797.html,7797995797,Używany,1,RX480,MSI,679
161,161,161,161,161,161,161,    RTX 2070 ROG  ,Brak,3270,https://archiwum.allegro.pl//oferta/asus-karta-graficzna-geforce-rtx-2070-rog-strix-oc-i7734860963.html,7734860963,Nowy,0,RTX2070,Asus,3270
162,162,162,162,162,162,162,    GTX980 4gb,Brak,720,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-gaming-gtx980-4gb-i7809772528.html,7809772528,Używany,0,GTX980,MSI,720
163,163,163,163,163,163,163," DUAL GTX 1070 ver. , na gwar. 2 lata, FV23%",1084,1084,https://archiwum.allegro.pl//oferta/asus-dual-gtx-1070-ver-oc-na-gwar-2-lata-fv23-i7806051532.html,7806051532,Używany,1,GTX1070,ASUS,1084
164,164,164,164,164,164,164,   RTX 2080 Ti DUAL 11GB,Brak,4999,https://archiwum.allegro.pl//oferta/karta-palit-geforce-rtx-2080-ti-dual-11gb-i7798518865.html,7798518865,Nowy,0,RTX2080ti,PALIT,4999
165,165,165,165,165,165,165, Gtx 1080 na gwarancji,Brak,1450,https://archiwum.allegro.pl//oferta/gigabyte-gtx-1080-na-gwarancji-i7809373455.html,7809373455,Używany,0,GTX1080,Gigabyte,1450
166,166,166,166,166,166,166,  GTX 750 1GB,500,500,https://archiwum.allegro.pl//oferta/asus-geforce-gtx-750-1gb-i7793734655.html,7793734655,Używany,1,GTX750,Asus,500
167,167,167,167,167,167,167,     RX 570 4GB,Brak,540,https://archiwum.allegro.pl//oferta/karta-graficzna-sapphire-pulse-radeon-rx-570-4gb-i7780901076.html,7780901076,Używany,0,RX570,Sapphire,540
168,168,168,168,168,168,168,OKAZJA   GTX 670 4GB  3,Brak,469,https://archiwum.allegro.pl//oferta/okazja-gigabyte-geforce-gtx-670-4gb-ocwindforce-3-i7791532513.html,7791532513,Używany,0,GTX670,GIGABYTE,469
169,169,169,169,169,169,169,  RX 480 4GB  X,Brak,680,https://archiwum.allegro.pl//oferta/msi-radeon-rx-480-4gb-gaming-x-i7661239128.html,7661239128,Używany,0,RX480,MSI,680
170,170,170,170,170,170,170,  GTX 1060  X 6GB 18MSC GWARANCJI,Brak,895,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1060-gaming-x-6gb-18msc-gwarancji-i7794864275.html,7794864275,Używany,0,GTX1060,MSI,895
171,171,171,171,171,171,171,OUTLET    GTX 1060 ARMOR  6GB,Brak,949,https://archiwum.allegro.pl//oferta/outlet-karta-msi-geforce-gtx-1060-armor-oc-6gb-i7807701504.html,7807701504,,0,GTX1060,MSI,949
172,172,172,172,172,172,172,    RTX 2070 8192 MB DDR6,Brak,2831,https://archiwum.allegro.pl//oferta/karta-graficzna-asus-geforce-rtx-2070-8192-mb-ddr6-i7778964816.html,7778964816,Nowy,0,RTX2070,Asus,2831
173,173,173,173,173,173,173,    Cuda GTX 1070 8GB DDR5,Brak,2199,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-geforce-cuda-gtx-1070-8gb-ddr5-i7662799282.html,7662799282,Nowy,0,GTX1070,MSI,2199
174,174,174,174,174,174,174,Nowa    RTX2070 ROG  8GB,Brak,3180,https://archiwum.allegro.pl//oferta/nowa-karta-graficzna-asus-rtx2070-rogstrix-oc-8gb-i7773230543.html,7773230543,Nowy,0,RTX2070,ASUS,3180
175,175,175,175,175,175,175, g1 gaming RX 470 4GB ,Brak,470,https://archiwum.allegro.pl//oferta/gigabyte-g1-gaming-rx-470-4gb-oc-i7808210857.html,7808210857,Używany,0,RX470,Gigabyte,470
176,176,176,176,176,176,176, RX480 4GB NITRO,Brak,480,https://archiwum.allegro.pl//oferta/sapphire-rx480-4gb-nitro-i7809508390.html,7809508390,Używany,0,RX480,Sapphire,480
177,177,177,177,177,177,177, RX 480 8GB,Brak,600,https://archiwum.allegro.pl//oferta/gigabyte-rx-480-8gb-i7802916189.html,7802916189,Używany,0,RX480,Gigabyte,600
178,178,178,178,178,178,178,   RTX 2080 Twin Fan,Brak,3530,https://archiwum.allegro.pl//oferta/zotac-karta-graficzna-rtx-2080-twin-fan-i7753859217.html,7753859217,Nowy,0,RTX2080,ZOTAC,3530
179,179,179,179,179,179,179,  GTX 1050 LP 2GB GDDR5 128bit PCI-e,Brak,625,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1050-lp-2gb-gddr5-128bit-pci-e-i7488922269.html,7488922269,Nowy,0,GTX1050,MSI,625
180,180,180,180,180,180,180, RX 580 GTS XXX Edition 8GB (RX-580P8DFD),Brak,880,https://archiwum.allegro.pl//oferta/xfx-rx-580-gts-xxx-edition-8gb-rx-580p8dfd-i7753958287.html,7753958287,Nowy,0,RX580,XFX,880
181,181,181,181,181,181,181,   RTX 2070  Z 8G GDDR6,Brak,2749,https://archiwum.allegro.pl//oferta/karta-graficzna-msi-rtx-2070-gaming-z-8g-gddr6-i7657358261.html,7657358261,Nowy,0,RTX2070,MSI,2749
182,182,182,182,182,182,182, GTX 970 AMP Omega Core 4GB BOX SKLEP GWAR,Brak,660,https://archiwum.allegro.pl//oferta/zotac-gtx-970-amp-omega-core-4gb-box-sklep-gwar-i7786472294.html,7786472294,Używany,0,GTX970,ZOTAC,660
183,183,183,183,183,183,183,  GTX 1060   6GB GDDR5 GW,830,830,https://archiwum.allegro.pl//oferta/asus-geforce-gtx-1060-strix-oc-6gb-gddr5-gw-i7791395327.html,7791395327,Używany,1,GTX1060,ASUS,830
184,184,184,184,184,184,184,  RTX 2060 Phoenix 6GB GDDR6 192bit,Brak,1757,https://archiwum.allegro.pl//oferta/gainward-geforce-rtx-2060-phoenix-6gb-gddr6-192bit-i7789941793.html,7789941793,Nowy,0,RTX2060,Gainward,1757
185,185,185,185,185,185,185,  Quadro M4000 8GB DDR5 PCIE VCQM4000-PB,Brak,3940,https://archiwum.allegro.pl//oferta/pny-nvidia-quadro-m4000-8gb-ddr5-pcie-vcqm4000-pb-i7802143217.html,7802143217,Nowy,0,QUADROm4000,PNY,3940
186,186,186,186,186,186,186,  RTX 2060 Phoenix 6GB GDDR6 192BIT,Brak,1754,https://archiwum.allegro.pl//oferta/gainward-geforce-rtx-2060-phoenix-6gb-gddr6-192bit-i7793086270.html,7793086270,Nowy,0,RTX2060,Gainward,1754
187,187,187,187,187,187,187, Quadro P1000 4GB VCQP1000-PB,Brak,1570,https://archiwum.allegro.pl//oferta/pny-quadro-p1000-4gb-vcqp1000-pb-i7802140543.html,7802140543,Nowy,0,QUADROp1000,PNY,1570
188,188,188,188,188,188,188,  RX 580 GTS CORE 8GB GW. 3 LATA NOWA ,Brak,849,https://archiwum.allegro.pl//oferta/xfx-radeon-rx-580-gts-core-8gb-gw-3-lata-nowa-i7812124334.html,7812124334,Nowy,0,RX580,XFX,849
189,189,189,189,189,189,189, GTX 1060 6GB DDR5,Brak,720,https://archiwum.allegro.pl//oferta/palit-gtx-1060-6gb-ddr5-i7769147761.html,7769147761,Używany,0,GTX1060,Palit,720
190,190,190,190,190,190,190, AORUS  RX 580 8GB 256Bit,Brak,650,https://archiwum.allegro.pl//oferta/gigabyte-aorus-radeon-rx-580-8gb-256bit-i7810497747.html,7810497747,Używany,0,RX580,Gigabyte,650
191,191,191,191,191,191,191,   GTX 970  4GB JAK NOWA,575,575,https://archiwum.allegro.pl//oferta/karta-msi-geforce-gtx-970-gaming-4gb-jak-nowa-i7791402037.html,7791402037,Używany,1,GTX970,MSI,575
192,192,192,192,192,192,192,  RTX 2080 DUAL  8GB,Brak,4099,https://archiwum.allegro.pl//oferta/asus-geforce-rtx-2080-dual-oc-8gb-i7575537813.html,7575537813,Nowy,0,RTX2080,ASUS,4099
193,193,193,193,193,193,193,"  RTX 2080 XC , 8GB GDDR6",Brak,4260,https://archiwum.allegro.pl//oferta/evga-geforce-rtx-2080-xc-gaming-8gb-gddr6-i7811466074.html,7811466074,Nowy,0,RTX2080,EVGA,4260
194,194,194,194,194,194,194,  GTX 1050 Ti  Low file 4G,Brak,831,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1050-ti-oc-low-profile-4g-i7811432119.html,7811432119,Nowy,0,GTX1050ti,Gigabyte,831
195,195,195,195,195,195,195,    RX 570  8GB,Brak,749,https://archiwum.allegro.pl//oferta/karta-graficzna-gigabyte-radeon-rx-570-gaming-8gb-i7748728752.html,7748728752,Nowy,0,RX570,Gigabyte,749
196,196,196,196,196,196,196,    RX 570  8GB,Brak,758,https://archiwum.allegro.pl//oferta/karta-graficzna-gigabyte-radeon-rx-570-gaming-8gb-i7748696507.html,7748696507,Nowy,0,RX570,Gigabyte,758
197,197,197,197,197,197,197,"  Quadro P1000 4GB Gwarancja, komplet",Brak,990,https://archiwum.allegro.pl//oferta/pny-nvidia-quadro-p1000-4gb-gwarancja-komplet-i7808086455.html,7808086455,Używany,0,QUADROp1000,PNY,990
198,198,198,198,198,198,198,  GTX 1060 ARMOR V1 6GB 192BIT DVI/2DP,Brak,1320,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1060-armor-ocv1-6gb-192bit-dvi-2dp-i7734826654.html,7734826654,Nowy,0,GTX1060,MSI,1320
199,199,199,199,199,199,199,   RTX 2080  X TRIO 8GB,Brak,3999,https://archiwum.allegro.pl//oferta/msi-karta-graficzna-rtx-2080-gaming-x-trio-8gb-i7658808853.html,7658808853,Nowy,0,RTX2080,MSI,3999
200,200,200,200,200,200,200,   RX580 8G GDDR5 Dual  FV23%,Brak,789,https://archiwum.allegro.pl//oferta/sapphire-pulse-radeon-rx580-8g-gddr5-dual-oc-fv23-i7734627485.html,7734627485,Używany,0,RX580,Sapphire,789
201,201,201,201,201,201,201,  RX570 ARMOR 4G  DDR5,448,448,https://archiwum.allegro.pl//oferta/msi-radeon-rx570-armor-4g-oc-ddr5-i7805756078.html,7805756078,Używany,1,RX570,MSI,448
202,202,202,202,202,202,202,OUTLET    RTX 2070 ARMOR 8GB GDDR6,Brak,2049,https://archiwum.allegro.pl//oferta/outlet-karta-msi-geforce-rtx-2070-armor-8gb-gddr6-i7773074489.html,7773074489,Nowy,0,RTX2070,MSI,2049
203,203,203,203,203,203,203,  GTX 1050 TI O 4GB 128BIT DVI/HDMI/DP,Brak,982,https://archiwum.allegro.pl//oferta/asus-geforce-gtx-1050-ti-o-4gb-128bit-dvi-hdmi-dp-i7753663915.html,7753663915,Nowy,0,GTX1050ti,ASUS,982
204,204,204,204,204,204,204,"  GTX 1060 ARMOR 6GD5X , 6GB GDDR5X 19",Brak,1126,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1060-armor-6gd5x-oc-6gb-gddr5x-19-i7797480600.html,7797480600,Nowy,0,GTX1060,MSI,1126
205,205,205,205,205,205,205, ARMOR RX580  8GB,Brak,570,https://archiwum.allegro.pl//oferta/msi-armor-rx580-oc-8gb-i7811235978.html,7811235978,Używany,0,RX580,MSI,570
206,206,206,206,206,206,206,    RX580 8GB 16-mcy,Brak,699,https://archiwum.allegro.pl//oferta/karta-graficzna-gigabyte-gaming-rx580-8gb-16-mcy-i7807563111.html,7807563111,Używany,0,RX580,Gigabyte,699
207,207,207,207,207,207,207,  RTX 2060   6GB,Brak,2099,https://archiwum.allegro.pl//oferta/asus-geforce-rtx-2060-strix-oc-6gb-i7783086757.html,7783086757,Nowy,0,RTX2060,ASUS,2099
208,208,208,208,208,208,208,  GTX 1050Ti   4GB gw.,Brak,548,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx-1050ti-windforce-oc-4gb-gw-i7808205668.html,7808205668,Używany,0,GTX1050ti,Gigabyte,548
209,209,209,209,209,209,209,Nowa    RTX 2070  Z 8G,Brak,3060,https://archiwum.allegro.pl//oferta/nowa-karta-graficzna-msi-rtx-2070-gaming-z-8g-i7807711053.html,7807711053,Nowy,0,RTX2070,MSI,3060
210,210,210,210,210,210,210,    GTX 1060 SC  3G,Brak,550,https://archiwum.allegro.pl//oferta/karta-graficzna-evga-geforce-gtx-1060-sc-gaming-3g-i7790066283.html,7790066283,Używany,0,GTX1060,EVGA,550
211,211,211,211,211,211,211,  GTX 1050Ti 4GB Mini,427,427,https://archiwum.allegro.pl//oferta/zotac-geforce-gtx-1050ti-4gb-mini-i7797311164.html,7797311164,Używany,1,GTX1050ti,Zotac,427
212,212,212,212,212,212,212,    RTX 2070 GameRk,Brak,2699,https://archiwum.allegro.pl//oferta/karta-graficzna-palit-geforce-rtx-2070-gamerock-i7810031901.html,7810031901,Nowy,0,RTX2070,Palit,2699
213,213,213,213,213,213,213,  RTX 2070  8GB,Brak,2370,https://archiwum.allegro.pl//oferta/gigabyte-geforce-rtx-2070-windforce-8gb-i7801840620.html,7801840620,Nowy,0,RTX2070,GIGABYTE,2370
214,214,214,214,214,214,214,    RX 590 FATBOY 8GB GDDR5,Brak,1159,https://archiwum.allegro.pl//oferta/karta-graficzna-xfx-radeon-rx-590-fatboy-8gb-gddr5-i7779804181.html,7779804181,Nowy,0,RX590,XFX,1159
215,215,215,215,215,215,215,"  GTX 1060, 6GB GDDR5 (192 Bit), HDMI",Brak,1266,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-1060-6gb-gddr5-192-bit-hdmi-i7811447554.html,7811447554,Nowy,0,GTX1060,MSI,1266
216,216,216,216,216,216,216, Geforce GTX1060 G1  6GB,Brak,899,https://archiwum.allegro.pl//oferta/gigabyte-geforce-gtx1060-g1-gaming-6gb-i7768281483.html,7768281483,Używany,0,GTX1060,Gigabyte,899
217,217,217,217,217,217,217,"  GTX 1060 Super JetStream, 6GB GDDR5",Brak,1523,https://archiwum.allegro.pl//oferta/palit-geforce-gtx-1060-super-jetstream-6gb-gddr5-i7767378306.html,7767378306,Nowy,0,GTX1060,PALIT,1523
218,218,218,218,218,218,218, graf.   GTX 1070  X 8GB GW,1052,1052,https://archiwum.allegro.pl//oferta/karta-graf-geforce-msi-gtx-1070-gaming-x-8gb-gw-i7805517024.html,7805517024,Używany,1,GTX1070,MSI,1052
219,219,219,219,219,219,219, GTX1080Ti StriX  11GB DDR5 - Tychy / F-VAT,Brak,2700,https://archiwum.allegro.pl//oferta/asus-gtx1080ti-strix-oc-11gb-ddr5-tychy-f-vat-i7809853722.html,7809853722,Używany,0,GTX1080ti,Asus,2700
220,220,220,220,220,220,220,Nowa    RTX 2060 WF 6GB ,Brak,1930,https://archiwum.allegro.pl//oferta/nowa-karta-graficzna-gigabyte-rtx-2060-wf-6gb-oc-i7807447462.html,7807447462,Nowy,0,RTX2060,GIGABYTE,1930
221,221,221,221,221,221,221, Geforce GTX 970  4G,Brak,630,https://archiwum.allegro.pl//oferta/msi-geforce-gtx-970-gaming-4g-i7791097643.html,7791097643,Używany,0,GTX970,MSI,630
222,222,222,222,222,222,222,  VGA   GTX 1080 256BIT,Brak,2255,https://archiwum.allegro.pl//oferta/karta-graficzna-vga-zotac-geforce-gtx-1080-256bit-i7809736831.html,7809736831,Nowy,0,GTX1080,ZOTAC,2255
223,223,223,223,223,223,223,  RX 580 Nitro+ 4GB nie z koparki,680,680,https://archiwum.allegro.pl//oferta/sapphire-radeon-rx-580-nitro-4gb-nie-z-koparki-i7797250579.html,7797250579,Używany,1,RX580,Sapphire,680
224,224,224,224,224,224,224,   GTX 1050ti 4 GB  mini,Brak,590,https://archiwum.allegro.pl//oferta/karta-graficzna-nvidia-gtx-1050ti-4-gb-zotac-mini-i7791044117.html,7791044117,Używany,0,GTX1050ti,Zotac,590
225,225,225,225,225,225,225, GTX 980 Ti  FV 23%,Brak,940,https://archiwum.allegro.pl//oferta/msi-gtx-980-ti-gaming-fv-23-i7802048254.html,7802048254,Używany,0,GTX980ti,MSI,940
